Начальная станция; Конечная станция; УП; Вес;
ЗАВИТАЯ-БЕЛОГОРСК II; ЗАВИТАЯ — БЕЛОГОРСК II;1;
ЗАГУСТАЙ-ЗАУДИНСКИЙ; ЗАГУСТАЙ — ЗАУДИНСКИЙ;1;
ЗАУДИНСКИЙ-УЛАН-УДЭ; ЗАУДИНСКИЙ — УЛАН-УДЭ;1;
ЗВЕЗДНАЯ-НИЯ; ЗВЕЗДНАЯ — НИЯ;1;
ЗЛОБИНО-ЕНИСЕЙ; ЗЛОБИНО — ЕНИСЕЙ;1;
ЕНИСЕЙ-КРАСНОЯРСК; ЕНИСЕЙ — КРАСНОЯРСК;1;
ЕНИСЕЙ-ДИВНОГОРСК; ЕНИСЕЙ — ДИВНОГОРСК;1;
ЗУЙ-МЕГЕТ; ЗУЙ — МЕГЕТ;1;
ИГИРМА-ХРЕБТОВАЯ; ИГИРМА — ХРЕБТОВАЯ;1;
ИЗВЕСТКОВАЯ-ОБЛУЧЬЕ; ИЗВЕСТКОВАЯ — ОБЛУЧЬЕ;1;
ИКАБЬЯКАН-НОВАЯ ЧАРА; ИКАБЬЯКАН — НОВАЯ ЧАРА;1;
ИЛАНСКАЯ-ЗАОЗЕРНАЯ; ИЛАНСКАЯ — ЗАОЗЕРНАЯ;1;
ИРБА-БОЛЬШАЯ ИРБА; ИРБА — БОЛЬШАЯ ИРБА;1;
ИРБА-КУРАГИНО; ИРБА — КУРАГИНО;1;
КУРАГИНО-МИНУСИНСК; КУРАГИНО — МИНУСИНСК;1;
МИНУСИНСК-ПОДСИНИЙ; МИНУСИНСК — ПОДСИНИЙ;1;
ПОДСИНИЙ-АБАКАН; ПОДСИНИЙ — АБАКАН;1;
ИРКУТСК-СОРТИРОВОЧНЫЙ-БАТАРЕЙНАЯ; ИРКУТСК-СОРТИРОВОЧНЫЙ — БАТАРЕЙНАЯ;1;
СУХОВСКАЯ-МЕГЕТ; СУХОВСКАЯ — МЕГЕТ;1;
МЕГЕТ-БАТАРЕЙНАЯ; МЕГЕТ — БАТАРЕЙНАЯ;1;
ИРКУТСК-СОРТИРОВОЧНЫЙ-ГОНЧАРОВО; ИРКУТСК-СОРТИРОВОЧНЫЙ — ГОНЧАРОВО;1;
ИРКУТСК-СОРТИРОВОЧНЫЙ-ВОЕННЫЙ ГОРОДОК; ИРКУТСК-СОРТИРОВОЧНЫЙ — ВОЕННЫЙ ГОРОДОК;2;
ВОЕННЫЙ ГОРОДОК-ИРКУТСК-ПАССАЖИРСКИЙ; ВОЕННЫЙ ГОРОДОК — ИРКУТСК-ПАССАЖИРСКИЙ;1;
ИРКУТСК-ПАССАЖИРСКИЙ-КАЯ; ИРКУТСК-ПАССАЖИРСКИЙ — КАЯ;1;
КАЯ-ГОНЧАРОВО; КАЯ — ГОНЧАРОВО;1;
ГОНЧАРОВО-БОЛЬШОЙ ЛУГ; ГОНЧАРОВО — БОЛЬШОЙ ЛУГ;1;
КАЗАНКАН-ПЕРЕВАЛ; КАЗАНКАН — ПЕРЕВАЛ;2;
КАЗАНКАН-ТАКСИМО; КАЗАНКАН — ТАКСИМО;1;
КАНЗЫБА-РАЗЪЕЗД 557 КМ; КАНЗЫБА — РАЗЪЕЗД 557 КМ;1;
КАРАБУЛА-ЧУНОЯР; КАРАБУЛА — ЧУНОЯР;1;
КАРЫМСКАЯ-ЧИТА I; КАРЫМСКАЯ — ЧИТА I;1;
КИЖА-ПЕТРОВСКИЙ ЗАВОД; КИЖА — ПЕТРОВСКИЙ ЗАВОД;1;
КИЛЬЧУГ-УЯР; КИЛЬЧУГ — УЯР;1;
КИРЕНГА-КУНЕРМА; КИРЕНГА — КУНЕРМА;1;
КИТОЙ-МАЛЬТА; КИТОЙ — МАЛЬТА;1;
МАЛЬТА-КАСЬЯНОВКА; МАЛЬТА — КАСЬЯНОВКА;1;
КАСЬЯНОВКА-ЧЕРЕМХОВО; КАСЬЯНОВКА — ЧЕРЕМХОВО;1;
ЧЕРЕМХОВО-МАКАРЬЕВО; ЧЕРЕМХОВО — МАКАРЬЕВО;1;
ЧЕРЕМХОВО-ЗАЛАРИ; ЧЕРЕМХОВО — ЗАЛАРИ;1;
ЗАЛАРИ-ЗИМА; ЗАЛАРИ — ЗИМА;1;
КИЯ-ШАЛТЫРЬ-ДУБИНИНО; КИЯ-ШАЛТЫРЬ — ДУБИНИНО;1;
КЛЮЧИ-РЕШОТЫ; КЛЮЧИ — РЕШОТЫ;1;
КЛЮЧИ-ЮРТЫ; КЛЮЧИ — ЮРТЫ;1;
КОМСОМОЛЬСК-НА-АМУРЕ-ДЗЕМГИ; КОМСОМОЛЬСК-НА-АМУРЕ — ДЗЕМГИ;1;
КОМСОМОЛЬСК-НА-АМУРЕ-КОМСОМОЛЬСК-НА-АМУРЕ II; КОМСОМОЛЬСК-НА-АМУРЕ — КОМСОМОЛЬСК-НА-АМУРЕ II;1;
КОМСОМОЛЬСК-НА-АМУРЕ II-ЭВОРОН; КОМСОМОЛЬСК-НА-АМУРЕ II — ЭВОРОН;1;
КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ-СЕЛИХИН; КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ — СЕЛИХИН;1;
КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ-КОМСОМОЛЬСК-НА-АМУРЕ; КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ — КОМСОМОЛЬСК-НА-АМУРЕ;30;
КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ-МЫЛКИ; КОМСОМОЛЬСК-НА-АМУРЕ-СОРТИРОВОЧНЫЙ — МЫЛКИ;1;
МЫЛКИ-СЕЛЬГОН; МЫЛКИ — СЕЛЬГОН;1;
КОРШУНИХА-АНГАРСКАЯ-ГИДРОСТРОИТЕЛЬ; КОРШУНИХА-АНГАРСКАЯ — ГИДРОСТРОИТЕЛЬ;1;
ГИДРОСТРОИТЕЛЬ-ПАДУНСКИЕ ПОРОГИ; ГИДРОСТРОИТЕЛЬ — ПАДУНСКИЕ ПОРОГИ;1;
ПАДУНСКИЕ ПОРОГИ-ГАЛАЧИНСКИЙ; ПАДУНСКИЕ ПОРОГИ — ГАЛАЧИНСКИЙ;1;
ГАЛАЧИНСКИЙ-БРАТСК; ГАЛАЧИНСКИЙ — БРАТСК;2;
БРАТСК-БАГУЛЬНАЯ; БРАТСК — БАГУЛЬНАЯ;1;
БАГУЛЬНАЯ-МОРГУДОН; БАГУЛЬНАЯ — МОРГУДОН;1;
МОРГУДОН-ВИХОРЕВКА; МОРГУДОН — ВИХОРЕВКА;1;
МОРГУДОН-ГАЛАЧИНСКИЙ; МОРГУДОН — ГАЛАЧИНСКИЙ;1;
КОШУРНИКОВО-ЩЕТИНКИНО; КОШУРНИКОВО — ЩЕТИНКИНО;1;
КРАСНАЯ СОПКА-НАЗАРОВО; КРАСНАЯ СОПКА — НАЗАРОВО;1;
НАЗАРОВО-УЛУЙ; НАЗАРОВО — УЛУЙ;1;
КРАСНАЯ СОПКА-УЖУР; КРАСНАЯ СОПКА — УЖУР;1;
КРАСНОАРМЕЙСКИЙ-АНИСИМОВКА; КРАСНОАРМЕЙСКИЙ — АНИСИМОВКА;1;
КРАСНОКАМЕНСК-УРУЛЮНГУЙ; КРАСНОКАМЕНСК — УРУЛЮНГУЙ;1;
УРУЛЮНГУЙ-МАРГУЦЕК; УРУЛЮНГУЙ — МАРГУЦЕК;1;
КРАСНОЯРСК-ВОСТОЧНЫЙ-БАЗАИХА; КРАСНОЯРСК-ВОСТОЧНЫЙ — БАЗАИХА;2;
ЗЫКОВО-БАЗАИХА; ЗЫКОВО — БАЗАИХА;2;
КРАСНОЯРСК-ВОСТОЧНЫЙ-КРАСНОЯРСК-СЕВЕРНЫЙ; КРАСНОЯРСК-ВОСТОЧНЫЙ — КРАСНОЯРСК-СЕВЕРНЫЙ;1;
КРАСНОЯРСК-СЕВЕРНЫЙ-БУГАЧ; КРАСНОЯРСК-СЕВЕРНЫЙ — БУГАЧ;1;
КСЕНЬЕВСКАЯ-ЗИЛОВО; КСЕНЬЕВСКАЯ — ЗИЛОВО;1;
КУЗНЕЦОВСКИЙ-СОЛЛУ; КУЗНЕЦОВСКИЙ — СОЛЛУ;1;
КУЛЬДУР-ИЗВЕСТКОВАЯ; КУЛЬДУР — ИЗВЕСТКОВАЯ;1;
КУН-ГУРСКОЕ; КУН — ГУРСКОЕ;1;
КУН-ЭЛЬДИГАН; КУН — ЭЛЬДИГАН;1;
КУНЕРМА-ДАБАН; КУНЕРМА — ДАБАН;1;
КУЭНГА-ЧЕРНЫШЕВСК-ЗАБАЙКАЛЬСКИЙ; КУЭНГА — ЧЕРНЫШЕВСК-ЗАБАЙКАЛЬСКИЙ;1;
КУЭНГА-СРЕТЕНСК; КУЭНГА — СРЕТЕНСК;1;
ЛЕНА-ЯКУРИМ; ЛЕНА — ЯКУРИМ;1;
ЯКУРИМ-ЛЕНА-ВОСТОЧНАЯ; ЯКУРИМ — ЛЕНА-ВОСТОЧНАЯ;1;
ЛЕНА-ХРЕБТОВАЯ; ЛЕНА — ХРЕБТОВАЯ;1;
ЛЕНА-ВОСТОЧНАЯ-ЧУДНИЧНЫЙ; ЛЕНА-ВОСТОЧНАЯ — ЧУДНИЧНЫЙ;1;
ЛЕСНАЯ-ТУРГУТУЙ; ЛЕСНАЯ — ТУРГУТУЙ;1;
ЛЕСОСИБИРСК-АБАЛАКОВО; ЛЕСОСИБИРСК — АБАЛАКОВО;1;
МАГДАГАЧИ-ТАЛДАН; МАГДАГАЧИ — ТАЛДАН;1;
МАРГУЦЕК-ХАРАНОР; МАРГУЦЕК — ХАРАНОР;1;
МОГЗОН-ХИЛОК; МОГЗОН — ХИЛОК;1;
МОГЗОН-ТУРГУТУЙ; МОГЗОН — ТУРГУТУЙ;1;
МОГОЧА-КСЕНЬЕВСКАЯ; МОГОЧА — КСЕНЬЕВСКАЯ;1;
МОНГОХТО-ВЫСОКОГОРНАЯ; МОНГОХТО — ВЫСОКОГОРНАЯ;1;
МОНИ-БОЛЕН; МОНИ — БОЛЕН;1;
МОШКА-УШМАН; МОШКА — УШМАН;1;
МЫС АСТАФЬЕВА-КРАБОВАЯ; МЫС АСТАФЬЕВА — КРАБОВАЯ;1;
КРАБОВАЯ-РЫБНИКИ; КРАБОВАЯ — РЫБНИКИ;1;
РЫБНИКИ-ТИХООКЕАНСКАЯ; РЫБНИКИ — ТИХООКЕАНСКАЯ;1;
НАНХЧУЛ-ХАБЗАС; НАНХЧУЛ — ХАБЗАС;1;
НАУШКИ-ХАРАНХОЙ; НАУШКИ — ХАРАНХОЙ;1;
НАХОДКА-КУЗНЕЦОВО; НАХОДКА — КУЗНЕЦОВО;1;
КУЗНЕЦОВО-ЛОЗОВЫЙ; КУЗНЕЦОВО — ЛОЗОВЫЙ;1;
ЛОЗОВЫЙ-ПАРТИЗАНСК; ЛОЗОВЫЙ — ПАРТИЗАНСК;1;
НАХОДКА-ВОСТОЧНАЯ-ХМЫЛОВСКИЙ; НАХОДКА-ВОСТОЧНАЯ — ХМЫЛОВСКИЙ;1;
НЕБЕЛЬ-КИРЕНГА; НЕБЕЛЬ — КИРЕНГА;1;
НИЖНЕУДИНСК-АЛЗАМАЙ; НИЖНЕУДИНСК — АЛЗАМАЙ;1;
АЛЗАМАЙ-БАЙРОНОВКА; АЛЗАМАЙ — БАЙРОНОВКА;1;
БАЙРОНОВКА-ТАЙШЕТ; БАЙРОНОВКА — ТАЙШЕТ;1;
НИЯ-ТАКОВКА; НИЯ — ТАКОВКА;1;
НОВАЯ ЕЛОВКА-ТИМОНИНО; НОВАЯ ЕЛОВКА — ТИМОНИНО;1;
ТИМОНИНО-АЧИНСК I; ТИМОНИНО — АЧИНСК I;1;
НОВОБИРЮСИНСКАЯ-РЕШОТЫ; НОВОБИРЮСИНСКАЯ — РЕШОТЫ;1;
НОВОКАЧАЛИНСК-ЛУЧКИ; НОВОКАЧАЛИНСК — ЛУЧКИ;1;
ЛУЧКИ-СИБИРЦЕВО; ЛУЧКИ — СИБИРЦЕВО;1;
ЛУЧКИ-ЯРОСЛАВКА-ПРИМОРСКАЯ; ЛУЧКИ — ЯРОСЛАВКА-ПРИМОРСКАЯ;1;
НОВОНЕЖИНО-СМОЛЯНИНОВО; НОВОНЕЖИНО — СМОЛЯНИНОВО;1;
НОВОЧУГУЕВКА-АРСЕНЬЕВ; НОВОЧУГУЕВКА — АРСЕНЬЕВ;1;
АРСЕНЬЕВ-СИБИРЦЕВО; АРСЕНЬЕВ — СИБИРЦЕВО;1;
НОВЫЙ УОЯН-СЕВЕРОБАЙКАЛЬСК; НОВЫЙ УОЯН — СЕВЕРОБАЙКАЛЬСК;1;
НОВЫЙ УОЯН-АНГАРАКАН; НОВЫЙ УОЯН — АНГАРАКАН;1;
НОВЫЙ УРГАЛ-УРГАЛ I; НОВЫЙ УРГАЛ — УРГАЛ I;1;
УРГАЛ I-СОЛОНИ; УРГАЛ I — СОЛОНИ;1;
НОВЫЙ УРГАЛ-ФЕВРАЛЬСК; НОВЫЙ УРГАЛ — ФЕВРАЛЬСК;1;
ОБЛУЧЬЕ-АРХАРА; ОБЛУЧЬЕ — АРХАРА;1;
ОЛОВЯННАЯ-МОГОЙТУЙ; ОЛОВЯННАЯ — МОГОЙТУЙ;1;
МОГОЙТУЙ-БУРЯТСКАЯ; МОГОЙТУЙ — БУРЯТСКАЯ;1;
ОУНЭ-КУЗНЕЦОВСКИЙ; ОУНЭ — КУЗНЕЦОВСКИЙ;1;
ПАРТИЗАНСК-КРАСНОАРМЕЙСКИЙ; ПАРТИЗАНСК — КРАСНОАРМЕЙСКИЙ;1;
ПЕРЕВАЛЬНЫЙ-КУЛЬДУР; ПЕРЕВАЛЬНЫЙ — КУЛЬДУР;1;
ПОЯРКОВО-ЗАВИТАЯ; ПОЯРКОВО — ЗАВИТАЯ;1;
ПРИАРГУНСК-ДОСАТУЙ; ПРИАРГУНСК — ДОСАТУЙ;1;
ДОСАТУЙ-УРУЛЮНГУЙ; ДОСАТУЙ — УРУЛЮНГУЙ;1;
ПРИГОРОДНЫЙ-АЧИНСК II; ПРИГОРОДНЫЙ — АЧИНСК II;1;
ПРИИСКОВАЯ-КУЭНГА; ПРИИСКОВАЯ — КУЭНГА;1;
РАЗЪЕЗД 557 КМ-КОШУРНИКОВО; РАЗЪЕЗД 557 КМ — КОШУРНИКОВО;1;
РАЗЪЕЗД 557 КМ-ИРБА; РАЗЪЕЗД 557 КМ — ИРБА;1;
РАССЫПНАЯ ПАДЬ-ГРОДЕКОВО; РАССЫПНАЯ ПАДЬ — ГРОДЕКОВО;1;
ГРОДЕКОВО (КИТАЙ)-РАССЫПНАЯ ПАДЬ; ГРОДЕКОВО (КИТАЙ) — РАССЫПНАЯ ПАДЬ;1;
РЕШОТЫ-ИЛАНСКАЯ; РЕШОТЫ — ИЛАНСКАЯ;1;
РУДНОГОРСК-ИГИРМА; РУДНОГОРСК — ИГИРМА;1;
РУЖИНО-БЛОКПОСТ 1571 КМ; РУЖИНО — БЛОКПОСТ 1571 КМ;1;
БЛОКПОСТ 1571 КМ-ДАЛЬНЕРЕЧЕНСК I; БЛОКПОСТ 1571 КМ — ДАЛЬНЕРЕЧЕНСК I;1;
ДАЛЬНЕРЕЧЕНСК I-ЭБЕРГАРД; ДАЛЬНЕРЕЧЕНСК I — ЭБЕРГАРД;1;
БЛОКПОСТ 1571 КМ-ДАЛЬНЕРЕЧЕНСК II; БЛОКПОСТ 1571 КМ — ДАЛЬНЕРЕЧЕНСК II;1;
ДАЛЬНЕРЕЧЕНСК II-ЭБЕРГАРД; ДАЛЬНЕРЕЧЕНСК II — ЭБЕРГАРД;1;
ЭБЕРГАРД-ГУБЕРОВО; ЭБЕРГАРД — ГУБЕРОВО;1;
САЯНСКАЯ-КИЛЬЧУГ; САЯНСКАЯ — КИЛЬЧУГ;1;
СИБИРЦЕВО-СПАССК-ДАЛЬНИЙ; СИБИРЦЕВО — СПАССК-ДАЛЬНИЙ;1;
СПАССК-ДАЛЬНИЙ-ШМАКОВКА; СПАССК-ДАЛЬНИЙ — ШМАКОВКА;1;
ШМАКОВКА-РУЖИНО; ШМАКОВКА — РУЖИНО;1;
СЛЮДЯНКА II-СЛЮДЯНКА I; СЛЮДЯНКА II — СЛЮДЯНКА I;1;
СМОЛЯНИНОВО-ШКОТОВО; СМОЛЯНИНОВО — ШКОТОВО;1;
СМОЛЯНИНОВО-ПЕТРОВКА; СМОЛЯНИНОВО — ПЕТРОВКА;1;
ПЕТРОВКА-БОЛЬШОЙ КАМЕНЬ; ПЕТРОВКА — БОЛЬШОЙ КАМЕНЬ;1;
ПЕТРОВКА-СТРЕЛКОВАЯ; ПЕТРОВКА — СТРЕЛКОВАЯ;1;
СТРЕЛКОВАЯ-ДУНАЙ; СТРЕЛКОВАЯ — ДУНАЙ;1;
СОВЕТСКАЯ ГАВАНЬ- ГОРОД-СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ; СОВЕТСКАЯ ГАВАНЬ- ГОРОД — СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ;1;
СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ-ВАНИНО; СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ — ВАНИНО;1;
СОЛЛУ-ВЫСОКОГОРНАЯ; СОЛЛУ — ВЫСОКОГОРНАЯ;1;
СОЛНЦЕВАЯ-УРУЛЬГА; СОЛНЦЕВАЯ — УРУЛЬГА;1;
УРУЛЬГА-ТАРСКАЯ; УРУЛЬГА — ТАРСКАЯ;1;
ТАРСКАЯ-КАРЫМСКАЯ; ТАРСКАЯ — КАРЫМСКАЯ;1;
СОЛОВЬЕВСК-БОРЗЯ; СОЛОВЬЕВСК — БОРЗЯ;1;
СОЛОНИ-ДУССЕ-АЛИНЬ; СОЛОНИ — ДУССЕ-АЛИНЬ;1;
СУЛУК-ПОСТЫШЕВО; СУЛУК — ПОСТЫШЕВО;1;
СУХАНОВКА-БАМБУРОВО; СУХАНОВКА — БАМБУРОВО;1;
БАМБУРОВО-БЛЮХЕР; БАМБУРОВО — БЛЮХЕР;1;
СУХОВСКАЯ-ЗУЙ; СУХОВСКАЯ — ЗУЙ;2;
СУХОВСКАЯ-СУХОВСКАЯ-ЮЖНАЯ; СУХОВСКАЯ — СУХОВСКАЯ-ЮЖНАЯ;2;
СУХОВСКАЯ-АНГАРСК; СУХОВСКАЯ — АНГАРСК;1;
СУХОВСКАЯ-ЮЖНАЯ-АНГАРСК; СУХОВСКАЯ-ЮЖНАЯ — АНГАРСК;1;
АНГАРСК-КИТОЙ; АНГАРСК — КИТОЙ;1;
КИТОЙ-КИТОЙ-КОМБИНАТСКАЯ; КИТОЙ — КИТОЙ-КОМБИНАТСКАЯ;1;
СЮЛЬБАН-НОВАЯ ЧАРА; СЮЛЬБАН — НОВАЯ ЧАРА;1;
ТАГУЛ-ИРБЕЙСКАЯ; ТАГУЛ — ИРБЕЙСКАЯ;1;
ИРБЕЙСКАЯ-САЯНСКАЯ; ИРБЕЙСКАЯ — САЯНСКАЯ;1;
ТАЙШЕТ-ТАГУЛ; ТАЙШЕТ — ТАГУЛ;3;
ТАКОВКА-НЕБЕЛЬ; ТАКОВКА — НЕБЕЛЬ;1;
ТАКСИМО-КУАНДА; ТАКСИМО — КУАНДА;1;
КУАНДА-БАЛБУХТА; КУАНДА — БАЛБУХТА;1;
ТАЛАНДЖА-ПЕРЕВАЛЬНЫЙ; ТАЛАНДЖА — ПЕРЕВАЛЬНЫЙ;1;
ТАЛДАН-БОЛЬШОЙ НЕВЕР; ТАЛДАН — БОЛЬШОЙ НЕВЕР;1;
БОЛЬШОЙ НЕВЕР-СКОВОРОДИНО; БОЛЬШОЙ НЕВЕР — СКОВОРОДИНО;1;
ТАШЕБА-ЧЕРНОГОРСКИЕ КОПИ; ТАШЕБА — ЧЕРНОГОРСКИЕ КОПИ;1;
ТАШЕБА-ТИГЕЙ; ТАШЕБА — ТИГЕЙ;1;
ТИГЕЙ-ХОНЫХ; ТИГЕЙ — ХОНЫХ;2;